Id,SalePrice
1684,184946.0
1685,184052.0
1686,169689.0
1687,176464.0
1688,199397.0
1689,202218.0
1690,204741.0
1691,197787.0
1692,258771.0
1693,190361.0
1694,186847.0
1695,172012.0
1696,267411.0
1697,178227.0
1698,332895.0
1699,325739.0
1700,286398.0
1701,285023.0
1702,232231.0
1703,239759.0
1704,251878.0
1705,268316.0
1706,233997.0
1707,226859.0
1708,205894.0
1709,253172.0
1710,228166.0
1711,277307.0
1712,252066.0
1713,258968.0
1714,206138.0
1715,208358.0
1716,182013.0
1717,184675.0
1718,142038.0
1719,219685.0
1720,201642.0
1721,167831.0
1722,125947.0
1723,158967.0
1724,207823.0
1725,242826.0
1726,183900.0
1727,142061.0
1728,175010.0
1729,185155.0
1730,150868.0
1731,115863.0
1732,134617.0
1733,118491.0
1734,134147.0
1735,115184.0
1736,106732.0
1737,292740.0
1738,296910.0
1739,225511.0
1740,206142.0
1741,187603.0
1742,159808.0
1743,171264.0
1744,340359.0
1745,237300.0
1746,193722.0
1747,234398.0
1748,195774.0
1749,138719.0
1750,108187.0
1751,233947.0
1752,107628.0
1753,140636.0
1754,186402.0
1755,168971.0
1756,140190.0
1757,122252.0
1758,147256.0
1759,166983.0
1760,168777.0
1761,134074.0
1762,176831.0
1763,184828.0
1764,120184.0
1765,144950.0
1766,194871.0
1767,207542.0
1768,137600.0
1769,165894.0
1770,161523.0
1771,128295.0
1772,138473.0
1773,120443.0
1774,145492.0
1775,153107.0
1776,140671.0
1777,101201.0
1778,141605.0
1779,156465.0
1780,160143.0
1781,127481.0
1782,78667.0
1783,154875.0
1784,111572.0
1785,141477.0
1786,165022.0
1787,163678.0
1788,37292.0
1789,109776.0
1790,95130.0
1791,185655.0
1792,156911.0
1793,118958.0
1794,158886.0
1795,133518.0
1796,170502.0
1797,126981.0
1798,132915.0
1799,99355.0
1800,146426.0
1801,124578.0
1802,137627.0
1803,145061.0
1804,122557.0
1805,122251.0
1806,111741.0
1807,148133.0
1808,136965.0
1809,140022.0
1810,147511.0
1811,107730.0
1812,99548.0
1813,125547.0
1814,99738.0
1815,46678.0
1816,98322.0
1817,123844.0
1818,160968.0
1819,135106.0
1820,49455.0
1821,156012.0
1822,159891.0
1823,56544.0
1824,145509.0
1825,148873.0
1826,116154.0
1827,104474.0
1828,143521.0
1829,132521.0
1830,147959.0
1831,148701.0
1832,80382.0
1833,144455.0
1834,127519.0
1835,83129.0
1836,115920.0
1837,82507.0
1838,126071.0
1839,100224.0
1840,157688.0
1841,115394.0
1842,71425.0
1843,148376.0
1844,159505.0
1845,160022.0
1846,171287.0
1847,194148.0
1848,36721.0
1849,130788.0
1850,120148.0
1851,137952.0
1852,129360.0
1853,118685.0
1854,160239.0
1855,188068.0
1856,226817.0
1857,146239.0
1858,150421.0
1859,131275.0
1860,173394.0
1861,128984.0
1862,299489.0
1863,282573.0
1864,282615.0
1865,343922.0
1866,315873.0
1867,216315.0
1868,266449.0
1869,206744.0
1870,217328.0
1871,272792.0
1872,189036.0
1873,248375.0
1874,145143.0
1875,193449.0
1876,200217.0
1877,202441.0
1878,212679.0
1879,158448.0
1880,122786.0
1881,238658.0
1882,235899.0
1883,177639.0
1884,194620.0
1885,214150.0
1886,269392.0
1887,217961.0
1888,244866.0
1889,183463.0
1890,103777.0
1891,109846.0
1892,104503.0
1893,110481.0
1894,136085.0
1895,137423.0
1896,132527.0
1897,127722.0
1898,99893.0
1899,175147.0
1900,179810.0
1901,196940.0
1902,181616.0
1903,218795.0
1904,173248.0
1905,202753.0
1906,141301.0
1907,198357.0
1908,106753.0
1909,134587.0
1910,118834.0
1911,229725.0
1912,307560.0
1913,173247.0
1914,71576.0
1915,330080.0
1916,31128.0
1917,236999.0
1918,142916.0
1919,155558.0
1920,141432.0
1921,370807.0
1922,331622.0
1923,238390.0
1924,237759.0
1925,207111.0
1926,356243.0
1927,135513.0
1928,180578.0
1929,125266.0
1930,144638.0
1931,130593.0
1932,125858.0
1933,214368.0
1934,182080.0
1935,185580.0
1936,203046.0
1937,187557.0
1938,164239.0
1939,292484.0
1940,200223.0
1941,170802.0
1942,161355.0
1943,238338.0
1944,379536.0
1945,393391.0
1946,122349.0
1947,196734.0
1948,212400.0
1949,251297.0
1950,194913.0
1951,238211.0
1952,211903.0
1953,177182.0
1954,177460.0
1955,134252.0
1956,291048.0
1957,148760.0
1958,243292.0
1959,141472.0
1960,100882.0
1961,135280.0
1962,92606.0
1963,106575.0
1964,104578.0
1965,134534.0
1966,132326.0
1967,307892.0
1968,385299.0
1969,366799.0
1970,374943.0
1971,444860.0
1972,372125.0
1973,306702.0
1974,335162.0
1975,670966.0
1976,279357.0
1977,333276.0
1978,341471.0
1979,312661.0
1980,195957.0
1981,327008.0
1982,229169.0
1983,224061.0
1984,166886.0
1985,205976.0
1986,189450.0
1987,191193.0
1988,183901.0
1989,196460.0
1990,214723.0
1991,228774.0
1992,218619.0
1993,176095.0
1994,216620.0
1995,188457.0
1996,263391.0
1997,333543.0
1998,306780.0
1999,328119.0
2000,318042.0
2001,312061.0
2002,248240.0
2003,248126.0
2004,282056.0
2005,240781.0
2006,228757.0
2007,242467.0
2008,236317.0
2009,212985.0
2010,200172.0
2011,148804.0
2012,186417.0
2013,194021.0
2014,190343.0
2015,231206.0
2016,198010.0
2017,198721.0
2018,119072.0
2019,133130.0
2020,76803.0
2021,98494.0
2022,221052.0
2023,138101.0
2024,290121.0
2025,361196.0
2026,174381.0
2027,159104.0
2028,148391.0
2029,158872.0
2030,245741.0
2031,229561.0
2032,250144.0
2033,231399.0
2034,171665.0
2035,226818.0
2036,196487.0
2037,213368.0
2038,313452.0
2039,244385.0
2040,322719.0
2041,298866.0
2042,206312.0
2043,178233.0
2044,167934.0
2045,206550.0
2046,156030.0
2047,128819.0
2048,141425.0
2049,142018.0
2050,161892.0
2051,95445.0
2052,106096.0
2053,144068.0
2054,91870.0
2055,159431.0
2056,142371.0
2057,111368.0
2058,210381.0
2059,138613.0
2060,165756.0
2061,159054.0
2062,120604.0
2063,121555.0
2064,149022.0
2065,111042.0
2066,174245.0
2067,123588.0
2068,148906.0
2069,75541.0
2070,108339.0
2071,108210.0
2072,167080.0
2073,122768.0
2074,145261.0
2075,162900.0
2076,118603.0
2077,152487.0
2078,138000.0
2079,136322.0
2080,101575.0
2081,105044.0
2082,132268.0
2083,149331.0
2084,104562.0
2085,111327.0
2086,110269.0
2087,110443.0
2088,105228.0
2089,82610.0
2090,113542.0
2091,118031.0
2092,132208.0
2093,122679.0
2094,118174.0
2095,189748.0
2096,97883.0
2097,94628.0
2098,160949.0
2099,40037.0
2100,53176.0
2101,120687.0
2102,121559.0
2103,120490.0
2104,150869.0
2105,143185.0
2106,66988.0
2107,192299.0
2108,118154.0
2109,109089.0
2110,114088.0
2111,133454.0
2112,140303.0
2113,114265.0
2114,114717.0
2115,167986.0
2116,116433.0
2117,166663.0
2118,145350.0
2119,114405.0
2120,112357.0
2121,82344.0
2122,125101.0
2123,88901.0
2124,170816.0
2125,134746.0
2126,178271.0
2127,154649.0
2128,131102.0
2129,41277.0
2130,137603.0
2131,140922.0
2132,106722.0
2133,127931.0
2134,127283.0
2135,110936.0
2136,69465.0
2137,103374.0
2138,121414.0
2139,153356.0
2140,132511.0
2141,169160.0
2142,135459.0
2143,153395.0
2144,135678.0
2145,143593.0
2146,165982.0
2147,171436.0
2148,119832.0
2149,140203.0
2150,241912.0
2151,134092.0
2152,179343.0
2153,177930.0
2154,83183.0
2155,141848.0
2156,222763.0
2157,224206.0
2158,254894.0
2159,225746.0
2160,202782.0
2161,225326.0
2162,333520.0
2163,337185.0
2164,255553.0
2165,211669.0
2166,160845.0
2167,216278.0
2168,194243.0
2169,200282.0
2170,205474.0
2171,155546.0
2172,136768.0
2173,189850.0
2174,214728.0
2175,269864.0
2176,295858.0
2177,237811.0
2178,218564.0
2179,128020.0
2180,193202.0
2181,198234.0
2182,214038.0
2183,197978.0
2184,115872.0
2185,132439.0
2186,137605.0
2187,156304.0
2188,158894.0
2189,305387.0
2190,73582.0
2191,54696.0
2192,90832.0
2193,121841.0
2194,96805.0
2195,103809.0
2196,109833.0
2197,114697.0
2198,164538.0
2199,160923.0
2200,159971.0
2201,164340.0
2202,201690.0
2203,171094.0
2204,200373.0
2205,134174.0
2206,175252.0
2207,271990.0
2208,244642.0
2209,266908.0
2210,133536.0
2211,124552.0
2212,121748.0
2213,112379.0
2214,158217.0
2215,107960.0
2216,150853.0
2217,49058.0
2218,67346.0
2219,38317.0
2220,9890.0
2221,331910.0
2222,295458.0
2223,278944.0
2224,212658.0
2225,130146.0
2226,161682.0
2227,199431.0
2228,277026.0
2229,253684.0
2230,161953.0
2231,219369.0
2232,198115.0
2233,204030.0
2234,264231.0
2235,225241.0
2236,244385.0
2237,291462.0
2238,215396.0
2239,91130.0
2240,145743.0
2241,152772.0
2242,120228.0
2243,131959.0
2244,97756.0
2245,112983.0
2246,138791.0
2247,129986.0
2248,130255.0
2249,123150.0
2250,130417.0
2251,153437.0
2252,181491.0
2253,167866.0
2254,191630.0
2255,182290.0
2256,165691.0
2257,201597.0
2258,150929.0
2259,171644.0
2260,134826.0
2261,236796.0
2262,235655.0
2263,375404.0
2264,480085.0
2265,186715.0
2266,316656.0
2267,351006.0
2268,448772.0
2269,146702.0
2270,200737.0
2271,205660.0
2272,197977.0
2273,160116.0
2274,184165.0
2275,176723.0
2276,206170.0
2277,168652.0
2278,150022.0
2279,154994.0
2280,101769.0
2281,153013.0
2282,165892.0
2283,109414.0
2284,124500.0
2285,140229.0
2286,115951.0
2287,360302.0
2288,301848.0
2289,344222.0
2290,412852.0
2291,348889.0
2292,398991.0
2293,420799.0
2294,391770.0
2295,436922.0
2296,282413.0
2297,367153.0
2298,367102.0
2299,350410.0
2300,321120.0
2301,340192.0
2302,259133.0
2303,256372.0
2304,262382.0
2305,207924.0
2306,197038.0
2307,205834.0
2308,249045.0
2309,297060.0
2310,240190.0
2311,194589.0
2312,192729.0
2313,175289.0
2314,184708.0
2315,189598.0
2316,190652.0
2317,188172.0
2318,188526.0
2319,191549.0
2320,185134.0
2321,218477.0
2322,195148.0
2323,209384.0
2324,202954.0
2325,213773.0
2326,192530.0
2327,206539.0
2328,225366.0
2329,189650.0
2330,186103.0
2331,335932.0
2332,371326.0
2333,318005.0
2334,282222.0
2335,316638.0
2336,309366.0
2337,194172.0
2338,248978.0
2339,235464.0
2340,370538.0
2341,212109.0
2342,230478.0
2343,236819.0
2344,203781.0
2345,225265.0
2346,223789.0
2347,202765.0
2348,253463.0
2349,206036.0
2350,311181.0
2351,282236.0
2352,239586.0
2353,242063.0
2354,156791.0
2355,152161.0
2356,160747.0
2357,194126.0
2358,209814.0
2359,129374.0
2360,115956.0
2361,144366.0
2362,239708.0
2363,138612.0
2364,177389.0
2365,199409.0
2366,198586.0
2367,210737.0
2368,215036.0
2369,207691.0
2370,168143.0
2371,158711.0
2372,207688.0
2373,293697.0
2374,314582.0
2375,242783.0
2376,290460.0
2377,311232.0
2378,165194.0
2379,185742.0
2380,135698.0
2381,166884.0
2382,212458.0
2383,190085.0
2384,226298.0
2385,152317.0
2386,130616.0
2387,126254.0
2388,98650.0
2389,127770.0
2390,180016.0
2391,166992.0
2392,127752.0
2393,188560.0
2394,153774.0
2395,202753.0
2396,151827.0
2397,206199.0
2398,132261.0
2399,61648.0
2400,55640.0
2401,137560.0
2402,137951.0
2403,147848.0
2404,159012.0
2405,158789.0
2406,143584.0
2407,119942.0
2408,135822.0
2409,110999.0
2410,169617.0
2411,114593.0
2412,164692.0
2413,126203.0
2414,169835.0
2415,137280.0
2416,129706.0
2417,150017.0
2418,138850.0
2419,120313.0
2420,127797.0
2421,163569.0
2422,116727.0
2423,128218.0
2424,166870.0
2425,214733.0
2426,142190.0
2427,135619.0
2428,201461.0
2429,104231.0
2430,130966.0
2431,113762.0
2432,160050.0
2433,165476.0
2434,144333.0
2435,164193.0
2436,113144.0
2437,107667.0
2438,107680.0
2439,88783.0
2440,134505.0
2441,84103.0
2442,100768.0
2443,136984.0
2444,139759.0
2445,87186.0
2446,132619.0
2447,206603.0
2448,157372.0
2449,121784.0
2450,160071.0
2451,139137.0
2452,191265.0
2453,98487.0
2454,127063.0
2455,133886.0
2456,139299.0
2457,159239.0
2458,155555.0
2459,114082.0
2460,154704.0
2461,133309.0
2462,138238.0
2463,127621.0
2464,175714.0
2465,122408.0
2466,112081.0
2467,127641.0
2468,105678.0
2469,93119.0
2470,203994.0
2471,217157.0
2472,171806.0
2473,106016.0
2474,82021.0
2475,190411.0
2476,100872.0
2477,112330.0
2478,147454.0
2479,93831.0
2480,166336.0
2481,124073.0
2482,110810.0
2483,113352.0
2484,126038.0
2485,128051.0
2486,170286.0
2487,213680.0
2488,175454.0
2489,167323.0
2490,150619.0
2491,79130.0
2492,211134.0
2493,175761.0
2494,163245.0
2495,82144.0
2496,232543.0
2497,152683.0
2498,118027.0
2499,76694.0
2500,115852.0
2501,128125.0
2502,136500.0
2503,115548.0
2504,205033.0
2505,238908.0
2506,244091.0
2507,272353.0
2508,239847.0
2509,223059.0
2510,226073.0
2511,171353.0
2512,206027.0
2513,223358.0
2514,431270.0
2515,172798.0
2516,178076.0
2517,156516.0
2518,173045.0
2519,252911.0
2520,226213.0
2521,184517.0
2522,222859.0
2523,102560.0
2524,156803.0
2525,155186.0
2526,177582.0
2527,134388.0
2528,149414.0
2529,174478.0
2530,138339.0
2531,239761.0
2532,215086.0
2533,202245.0
2534,237258.0
2535,257709.0
2536,214318.0
2537,264045.0
2538,189929.0
2539,181170.0
2540,188907.0
2541,182874.0
2542,166700.0
2543,105044.0
2544,103950.0
2545,147388.0
2546,115571.0
2547,139122.0
2548,166949.0
2549,153834.0
2550,514040.0
2551,127331.0
2552,126319.0
2553,64535.0
2554,89201.0
2555,110353.0
2556,94094.0
2557,97176.0
2558,159498.0
2559,162499.0
2560,181866.0
2561,173559.0
2562,185102.0
2563,160180.0
2564,203136.0
2565,187973.0
2566,194582.0
2567,153707.0
2568,231107.0
2569,258695.0
2570,118923.0
2571,206541.0
2572,139044.0
2573,231892.0
2574,581390.0
2575,145738.0
2576,146053.0
2577,184244.0
2578,61449.0
2579,41234.0
2580,98638.0
2581,117175.0
2582,123492.0
2583,272609.0
2584,155279.0
2585,197959.0
2586,209809.0
2587,190711.0
2588,148171.0
2589,145382.0
2590,199986.0
2591,234112.0
2592,213045.0
2593,261585.0
2594,194194.0
2595,233102.0
2596,279732.0
2597,218603.0
2598,282062.0
2599,372023.0
2600,221581.0
2601,126636.0
2602,77928.0
2603,96076.0
2604,90466.0
2605,78557.0
2606,148832.0
2607,232319.0
2608,209939.0
2609,173704.0
2610,109184.0
2611,180050.0
2612,155256.0
2613,126040.0
2614,112396.0
2615,155272.0
2616,163832.0
2617,191700.0
2618,197535.0
2619,191052.0
2620,192193.0
2621,174873.0
2622,176944.0
2623,234614.0
2624,293445.0
2625,307155.0
2626,176735.0
2627,178779.0
2628,434900.0
2629,480244.0
2630,394430.0
2631,426136.0
2632,400139.0
2633,310113.0
2634,409580.0
2635,142705.0
2636,175571.0
2637,186568.0
2638,266929.0
2639,183893.0
2640,157057.0
2641,103708.0
2642,160335.0
2643,102072.0
2644,107810.0
2645,111280.0
2646,95800.0
2647,109629.0
2648,136985.0
2649,153118.0
2650,118274.0
2651,143976.0
2652,365283.0
2653,270666.0
2654,280613.0
2655,403703.0
2656,334425.0
2657,350509.0
2658,338906.0
2659,321987.0
2660,365505.0
2661,348925.0
2662,365820.0
2663,292372.0
2664,294690.0
2665,316272.0
2666,289773.0
2667,191087.0
2668,191060.0
2669,190355.0
2670,261468.0
2671,197644.0
2672,191915.0
2673,180129.0
2674,185025.0
2675,186852.0
2676,199870.0
2677,200931.0
2678,216696.0
2679,319179.0
2680,300674.0
2681,372772.0
2682,333909.0
2683,452796.0
2684,332548.0
2685,325569.0
2686,269046.0
2687,292183.0
2688,220218.0
2689,218529.0
2690,341397.0
2691,193571.0
2692,161335.0
2693,215468.0
2694,148432.0
2695,205906.0
2696,192716.0
2697,191801.0
2698,197029.0
2699,152233.0
2700,145002.0
2701,160706.0
2702,121320.0
2703,137514.0
2704,145427.0
2705,113000.0
2706,103568.0
2707,106591.0
2708,138950.0
2709,106501.0
2710,139443.0
2711,160528.0
2712,381617.0
2713,166505.0
2714,146749.0
2715,162684.0
2716,135756.0
2717,218866.0
2718,227563.0
2719,159821.0
2720,169967.0
2721,117677.0
2722,145209.0
2723,126534.0
2724,117033.0
2725,119725.0
2726,147940.0
2727,176879.0
2728,192639.0
2729,142131.0
2730,147356.0
2731,132352.0
2732,153702.0
2733,144298.0
2734,124632.0
2735,125619.0
2736,139080.0
2737,117540.0
2738,132812.0
2739,141849.0
2740,136877.0
2741,153106.0
2742,164389.0
2743,159901.0
2744,167607.0
2745,140995.0
2746,137458.0
2747,162999.0
2748,137049.0
2749,146487.0
2750,108176.0
2751,144347.0
2752,204635.0
2753,176290.0
2754,226944.0
2755,145689.0
2756,100363.0
2757,91102.0
2758,92969.0
2759,176812.0
2760,134737.0
2761,147909.0
2762,128436.0
2763,170902.0
2764,144636.0
2765,257701.0
2766,122899.0
2767,92463.0
2768,140774.0
2769,152700.0
2770,129297.0
2771,101110.0
2772,92250.0
2773,193510.0
2774,138345.0
2775,115399.0
2776,156266.0
2777,165125.0
2778,112993.0
2779,132102.0
2780,101809.0
2781,84476.0
2782,108704.0
2783,114302.0
2784,129345.0
2785,141258.0
2786,55596.0
2787,133279.0
2788,70128.0
2789,154024.0
2790,103381.0
2791,117815.0
2792,75496.0
2793,150374.0
2794,135011.0
2795,118774.0
2796,109843.0
2797,202092.0
2798,115990.0
2799,106504.0
2800,72729.0
2801,154002.0
2802,124215.0
2803,173610.0
2804,129704.0
2805,100841.0
2806,64993.0
2807,205580.0
2808,163154.0
2809,135918.0
2810,122680.0
2811,165522.0
2812,183858.0
2813,167931.0
2814,166700.0
2815,130682.0
2816,189306.0
2817,181258.0
2818,127094.0
2819,195877.0
2820,143551.0
2821,128700.0
2822,184767.0
2823,275471.0
2824,173900.0
2825,174223.0
2826,135390.0
2827,132418.0
2828,222944.0
2829,194102.0
2830,225852.0
2831,188692.0
2832,226195.0
2833,304220.0
2834,228878.0
2835,239998.0
2836,194457.0
2837,146839.0
2838,144788.0
2839,189962.0
2840,199536.0
2841,202948.0
2842,232228.0
2843,169388.0
2844,179768.0
2845,122233.0
2846,217254.0
2847,225043.0
2848,197650.0
2849,193753.0
2850,255931.0
2851,210213.0
2852,223949.0
2853,230164.0
2854,140265.0
2855,195870.0
2856,199763.0
2857,187774.0
2858,199947.0
2859,87711.0
2860,133017.0
2861,122142.0
2862,194431.0
2863,135538.0
2864,270796.0
2865,134921.0
2866,131215.0
2867,92978.0
2868,90029.0
2869,85814.0
2870,129690.0
2871,92771.0
2872,40860.0
2873,95866.0
2874,125928.0
2875,97949.0
2876,157570.0
2877,140296.0
2878,137662.0
2879,131304.0
2880,100627.0
2881,159528.0
2882,214189.0
2883,211939.0
2884,203813.0
2885,198492.0
2886,246313.0
2887,101735.0
2888,156003.0
2889,43637.0
2890,83909.0
2891,146032.0
2892,18614.0
2893,78122.0
2894,4923.0
2895,322769.0
2896,286229.0
2897,232660.0
2898,143984.0
2899,214177.0
2900,166146.0
2901,236593.0
2902,179252.0
2903,301682.0
2904,331636.0
2905,102412.0
2906,186842.0
2907,115541.0
2908,124836.0
2909,148186.0
2910,69402.0
2911,78004.0
2912,174906.0
2913,71798.0
2914,70051.0
2915,74436.0
2916,79650.0
2917,179078.0
2918,110975.0
2919,225605.0
