Id,SalePrice
1635,180679.0
1636,162924.0
1637,178073.0
1638,226438.0
1639,189313.0
1640,250560.0
1641,185187.0
1642,216894.0
1643,215226.0
1644,221164.0
1645,174543.0
1646,165408.0
1647,185091.0
1648,138796.0
1649,139906.0
1650,115414.0
1651,119299.0
1652,96340.0
1653,102296.0
1654,154302.0
1655,162208.0
1656,147003.0
1657,154839.0
1658,149256.0
1659,146856.0
1660,160047.0
1661,407537.0
1662,388202.0
1663,403394.0
1664,440570.0
1665,337081.0
1666,321082.0
1667,335660.0
1668,352095.0
1669,317146.0
1670,365759.0
1671,245824.0
1672,471547.0
1673,293099.0
1674,264152.0
1675,178400.0
1676,177994.0
1677,212052.0
1678,452239.0
1679,366386.0
1680,340925.0
1681,278694.0
1682,319596.0
1683,190049.0
1684,190401.0
1685,176546.0
1686,169995.0
1687,177802.0
1688,182171.0
1689,201765.0
1690,187148.0
1691,175716.0
1692,278949.0
1693,177162.0
1694,181420.0
1695,168822.0
1696,262711.0
1697,170169.0
1698,329070.0
1699,323792.0
1700,246337.0
1701,282945.0
1702,257354.0
1703,255442.0
1704,262474.0
1705,254134.0
1706,394148.0
1707,220496.0
1708,215565.0
1709,310911.0
1710,229982.0
1711,283562.0
1712,260283.0
1713,243965.0
1714,216668.0
1715,207547.0
1716,191401.0
1717,174377.0
1718,123832.0
1719,218542.0
1720,268065.0
1721,208914.0
1722,124787.0
1723,160158.0
1724,208643.0
1725,235298.0
1726,192081.0
1727,163347.0
1728,186632.0
1729,167939.0
1730,178427.0
1731,127641.0
1732,132894.0
1733,123211.0
1734,131718.0
1735,128393.0
1736,114603.0
1737,362830.0
1738,236949.0
1739,245968.0
1740,193929.0
1741,165425.0
1742,173778.0
1743,170315.0
1744,324700.0
1745,237331.0
1746,262355.0
1747,241116.0
1748,215366.0
1749,163620.0
1750,138642.0
1751,253447.0
1752,114437.0
1753,143428.0
1754,208147.0
1755,175664.0
1756,118143.0
1757,118276.0
1758,144607.0
1759,163760.0
1760,160057.0
1761,150435.0
1762,167777.0
1763,179018.0
1764,122299.0
1765,151612.0
1766,173309.0
1767,210542.0
1768,139579.0
1769,205978.0
1770,146656.0
1771,129384.0
1772,139517.0
1773,142192.0
1774,132152.0
1775,134613.0
1776,134116.0
1777,113157.0
1778,129920.0
1779,138880.0
1780,192160.0
1781,132319.0
1782,97718.0
1783,148679.0
1784,96264.0
1785,124753.0
1786,140145.0
1787,180350.0
1788,63801.0
1789,106658.0
1790,93721.0
1791,192837.0
1792,152368.0
1793,147709.0
1794,139998.0
1795,139448.0
1796,151660.0
1797,122837.0
1798,125717.0
1799,109872.0
1800,137749.0
1801,121435.0
1802,136474.0
1803,149832.0
1804,138161.0
1805,132845.0
1806,113373.0
1807,145561.0
1808,127082.0
1809,136823.0
1810,140879.0
1811,106910.0
1812,110387.0
1813,118035.0
1814,100082.0
1815,66985.0
1816,110096.0
1817,123477.0
1818,154805.0
1819,121206.0
1820,89451.0
1821,111572.0
1822,153610.0
1823,70148.0
1824,135828.0
1825,143612.0
1826,112088.0
1827,113392.0
1828,124016.0
1829,125720.0
1830,138122.0
1831,165314.0
1832,115998.0
1833,140508.0
1834,138446.0
1835,174953.0
1836,124000.0
1837,91074.0
1838,136645.0
1839,86074.0
1840,163533.0
1841,144294.0
1842,106863.0
1843,152128.0
1844,143270.0
1845,151479.0
1846,163834.0
1847,157267.0
1848,61663.0
1849,119604.0
1850,132714.0
1851,154728.0
1852,130629.0
1853,137375.0
1854,198793.0
1855,177698.0
1856,222221.0
1857,169457.0
1858,148319.0
1859,127814.0
1860,144568.0
1861,127753.0
1862,278977.0
1863,260077.0
1864,260077.0
1865,367419.0
1866,339798.0
1867,249850.0
1868,282982.0
1869,196663.0
1870,254234.0
1871,299792.0
1872,186288.0
1873,238907.0
1874,140606.0
1875,223934.0
1876,196041.0
1877,209295.0
1878,219770.0
1879,135958.0
1880,125698.0
1881,251401.0
1882,260049.0
1883,210239.0
1884,229193.0
1885,246980.0
1886,278345.0
1887,190177.0
1888,261104.0
1889,186916.0
1890,131345.0
1891,143965.0
1892,105488.0
1893,128337.0
1894,130708.0
1895,145928.0
1896,125558.0
1897,120224.0
1898,120262.0
1899,154488.0
1900,155646.0
1901,158164.0
1902,138253.0
1903,220755.0
1904,145058.0
1905,191260.0
1906,140740.0
1907,187395.0
1908,123024.0
1909,140496.0
1910,136444.0
1911,193650.0
1912,268747.0
1913,151274.0
1914,70315.0
1915,327757.0
1916,78820.0
1917,262476.0
1918,144279.0
1919,164424.0
1920,155073.0
1921,413371.0
1922,362714.0
1923,207209.0
1924,234752.0
1925,225496.0
1926,387639.0
1927,137069.0
1928,160887.0
1929,123355.0
1930,142186.0
1931,136090.0
1932,143934.0
1933,169483.0
1934,177322.0
1935,176873.0
1936,183533.0
1937,186213.0
1938,163822.0
1939,256969.0
1940,202183.0
1941,179159.0
1942,195304.0
1943,202340.0
1944,336330.0
1945,375697.0
1946,169091.0
1947,320314.0
1948,178119.0
1949,232350.0
1950,201544.0
1951,243758.0
1952,235423.0
1953,175940.0
1954,193656.0
1955,133666.0
1956,259266.0
1957,170211.0
1958,305840.0
1959,146349.0
1960,112526.0
1961,125988.0
1962,96459.0
1963,112132.0
1964,119221.0
1965,150311.0
1966,166424.0
1967,324411.0
1968,391283.0
1969,382976.0
1970,402683.0
1971,405982.0
1972,377297.0
1973,264132.0
1974,312844.0
1975,473896.0
1976,274186.0
1977,335281.0
1978,344285.0
1979,343147.0
1980,219259.0
1981,341863.0
1982,220359.0
1983,218711.0
1984,177900.0
1985,195955.0
1986,196128.0
1987,186342.0
1988,180104.0
1989,196384.0
1990,220305.0
1991,214090.0
1992,210937.0
1993,174207.0
1994,229945.0
1995,182144.0
1996,259838.0
1997,344217.0
1998,323957.0
1999,248835.0
2000,301463.0
2001,283171.0
2002,234655.0
2003,259112.0
2004,268172.0
2005,249986.0
2006,232956.0
2007,257127.0
2008,212369.0
2009,202120.0
2010,214802.0
2011,134500.0
2012,200072.0
2013,190012.0
2014,190511.0
2015,216689.0
2016,200335.0
2017,211176.0
2018,130246.0
2019,133158.0
2020,113170.0
2021,111597.0
2022,181073.0
2023,151010.0
2024,225940.0
2025,348303.0
2026,185183.0
2027,164977.0
2028,167785.0
2029,173194.0
2030,279549.0
2031,269833.0
2032,280465.0
2033,269882.0
2034,168182.0
2035,216017.0
2036,182132.0
2037,183536.0
2038,322431.0
2039,242085.0
2040,350756.0
2041,288991.0
2042,206631.0
2043,168990.0
2044,175857.0
2045,229525.0
2046,137275.0
2047,142740.0
2048,135360.0
2049,140937.0
2050,193442.0
2051,120967.0
2052,136019.0
2053,145147.0
2054,82770.0
2055,152383.0
2056,150403.0
2057,123512.0
2058,216644.0
2059,142574.0
2060,161405.0
2061,173799.0
2062,139606.0
2063,121199.0
2064,140241.0
2065,115130.0
2066,189803.0
2067,144700.0
2068,139436.0
2069,93104.0
2070,106127.0
2071,89588.0
2072,145016.0
2073,145373.0
2074,214528.0
2075,155049.0
2076,123512.0
2077,143955.0
2078,127334.0
2079,133391.0
2080,117259.0
2081,116056.0
2082,126300.0
2083,134193.0
2084,111163.0
2085,130434.0
2086,133386.0
2087,125747.0
2088,112065.0
2089,95814.0
2090,132515.0
2091,112250.0
2092,121688.0
2093,123906.0
2094,145654.0
2095,154903.0
2096,95888.0
2097,101902.0
2098,136881.0
2099,61795.0
2100,115885.0
2101,128852.0
2102,144143.0
2103,116672.0
2104,136843.0
2105,124923.0
2106,80908.0
2107,237957.0
2108,121025.0
2109,117761.0
2110,133284.0
2111,153414.0
2112,135318.0
2113,120337.0
2114,117358.0
2115,141440.0
2116,121929.0
2117,149295.0
2118,124604.0
2119,108443.0
2120,129567.0
2121,99204.0
2122,90698.0
2123,104429.0
2124,159839.0
2125,131481.0
2126,164170.0
2127,150003.0
2128,128637.0
2129,110135.0
2130,139488.0
2131,144233.0
2132,124763.0
2133,126437.0
2134,130845.0
2135,120218.0
2136,93021.0
2137,121669.0
2138,140189.0
2139,165287.0
2140,134336.0
2141,143896.0
2142,138073.0
2143,138649.0
2144,124789.0
2145,136541.0
2146,168171.0
2147,159497.0
2148,130089.0
2149,139158.0
2150,226775.0
2151,139615.0
2152,152861.0
2153,155719.0
2154,101453.0
2155,138738.0
2156,218247.0
2157,224170.0
2158,247003.0
2159,205701.0
2160,189809.0
2161,256942.0
2162,379779.0
2163,374514.0
2164,288288.0
2165,191764.0
2166,144374.0
2167,197258.0
2168,205969.0
2169,204099.0
2170,223035.0
2171,150865.0
2172,148091.0
2173,156841.0
2174,228152.0
2175,299054.0
2176,319188.0
2177,247754.0
2178,224232.0
2179,139677.0
2180,188075.0
2181,202120.0
2182,225327.0
2183,208067.0
2184,133525.0
2185,143191.0
2186,139485.0
2187,157159.0
2188,151797.0
2189,194769.0
2190,90927.0
2191,92640.0
2192,89550.0
2193,108660.0
2194,116171.0
2195,109564.0
2196,121104.0
2197,110870.0
2198,164713.0
2199,176435.0
2200,151321.0
2201,150589.0
2202,182714.0
2203,163251.0
2204,167705.0
2205,117600.0
2206,136260.0
2207,270685.0
2208,248720.0
2209,174442.0
2210,127217.0
2211,116580.0
2212,115921.0
2213,102155.0
2214,134912.0
2215,116614.0
2216,142270.0
2217,81766.0
2218,91597.0
2219,77509.0
2220,81882.0
2221,327397.0
2222,229733.0
2223,270761.0
2224,255966.0
2225,148132.0
2226,165998.0
2227,196258.0
2228,299241.0
2229,253045.0
2230,157747.0
2231,223044.0
2232,182636.0
2233,185599.0
2234,258259.0
2235,184169.0
2236,260479.0
2237,339908.0
2238,202909.0
2239,113259.0
2240,159212.0
2241,138948.0
2242,134081.0
2243,132605.0
2244,94231.0
2245,101308.0
2246,136891.0
2247,127484.0
2248,119649.0
2249,123808.0
2250,138247.0
2251,135635.0
2252,181378.0
2253,164267.0
2254,180257.0
2255,179991.0
2256,187730.0
2257,201083.0
2258,178387.0
2259,174867.0
2260,165158.0
2261,198676.0
2262,204396.0
2263,347093.0
2264,447928.0
2265,160476.0
2266,302480.0
2267,392136.0
2268,428099.0
2269,163310.0
2270,202657.0
2271,221671.0
2272,218236.0
2273,176711.0
2274,179999.0
2275,170702.0
2276,188118.0
2277,168068.0
2278,148244.0
2279,128285.0
2280,108747.0
2281,171717.0
2282,182309.0
2283,108283.0
2284,110078.0
2285,157745.0
2286,122208.0
2287,381196.0
2288,309573.0
2289,356324.0
2290,419277.0
2291,333475.0
2292,409134.0
2293,444742.0
2294,389527.0
2295,433568.0
2296,283594.0
2297,309475.0
2298,376194.0
2299,336224.0
2300,321712.0
2301,329538.0
2302,228625.0
2303,246919.0
2304,256482.0
2305,164516.0
2306,164581.0
2307,178666.0
2308,223071.0
2309,290143.0
2310,226339.0
2311,187954.0
2312,175433.0
2313,178909.0
2314,203489.0
2315,177250.0
2316,198780.0
2317,181353.0
2318,175391.0
2319,178274.0
2320,190062.0
2321,242312.0
2322,171059.0
2323,213861.0
2324,188940.0
2325,223195.0
2326,188637.0
2327,211682.0
2328,228487.0
2329,181551.0
2330,180649.0
2331,320434.0
2332,351627.0
2333,311753.0
2334,242587.0
2335,272109.0
2336,302604.0
2337,220996.0
2338,267551.0
2339,240380.0
2340,397206.0
2341,226803.0
2342,232975.0
2343,213926.0
2344,233106.0
2345,237072.0
2346,232836.0
2347,218171.0
2348,233816.0
2349,166777.0
2350,323095.0
2351,275351.0
2352,253149.0
2353,223579.0
2354,120666.0
2355,160589.0
2356,154319.0
2357,199729.0
2358,199942.0
2359,126432.0
2360,120696.0
2361,135295.0
2362,255501.0
2363,140646.0
2364,175232.0
2365,213453.0
2366,201611.0
2367,231578.0
2368,205421.0
2369,231759.0
2370,171144.0
2371,175272.0
2372,190444.0
2373,245954.0
2374,282710.0
2375,240953.0
2376,240506.0
2377,335088.0
2378,158077.0
2379,195737.0
2380,144594.0
2381,164120.0
2382,223423.0
2383,207784.0
2384,239374.0
2385,169117.0
2386,144635.0
2387,139687.0
2388,109249.0
2389,129418.0
2390,153429.0
2391,138897.0
2392,117817.0
2393,167666.0
2394,152982.0
2395,205163.0
2396,150533.0
2397,198881.0
2398,140069.0
2399,60979.0
2400,62787.0
2401,117433.0
2402,138111.0
2403,138889.0
2404,158437.0
2405,158289.0
2406,133994.0
2407,121679.0
2408,141081.0
2409,139731.0
2410,161711.0
2411,120261.0
2412,156114.0
2413,137995.0
2414,146587.0
2415,129790.0
2416,131161.0
2417,132041.0
2418,126281.0
2419,113514.0
2420,123280.0
2421,144428.0
2422,123029.0
2423,115710.0
2424,150192.0
2425,177879.0
2426,117564.0
2427,140023.0
2428,183720.0
2429,117817.0
2430,126673.0
2431,131797.0
2432,131632.0
2433,139583.0
2434,138423.0
2435,141784.0
2436,115802.0
2437,109408.0
2438,118357.0
2439,121741.0
2440,122303.0
2441,99400.0
2442,108917.0
2443,129384.0
2444,134332.0
2445,95754.0
2446,125515.0
2447,263012.0
2448,153317.0
2449,115963.0
2450,154317.0
2451,139466.0
2452,245565.0
2453,108739.0
2454,148779.0
2455,118781.0
2456,118851.0
2457,121624.0
2458,121169.0
2459,111427.0
2460,133980.0
2461,118218.0
2462,124463.0
2463,114841.0
2464,178805.0
2465,137686.0
2466,122125.0
2467,157693.0
2468,105338.0
2469,93647.0
2470,194560.0
2471,206665.0
2472,171256.0
2473,106661.0
2474,102661.0
2475,242964.0
2476,109167.0
2477,135635.0
2478,160500.0
2479,112056.0
2480,161230.0
2481,129608.0
2482,134304.0
2483,117596.0
2484,126177.0
2485,125043.0
2486,155480.0
2487,192042.0
2488,156466.0
2489,164333.0
2490,151875.0
2491,103412.0
2492,192925.0
2493,170577.0
2494,156736.0
2495,114994.0
2496,224748.0
2497,146628.0
2498,119178.0
2499,108716.0
2500,135238.0
2501,131135.0
2502,137089.0
2503,101081.0
2504,185201.0
2505,227058.0
2506,262421.0
2507,316327.0
2508,262898.0
2509,228886.0
2510,243960.0
2511,193224.0
2512,229807.0
2513,222145.0
2514,276110.0
2515,151505.0
2516,177987.0
2517,137311.0
2518,144684.0
2519,239075.0
2520,219779.0
2521,209742.0
2522,217243.0
2523,134573.0
2524,145043.0
2525,151021.0
2526,141619.0
2527,122179.0
2528,128145.0
2529,127569.0
2530,119413.0
2531,241203.0
2532,230009.0
2533,207518.0
2534,250560.0
2535,268393.0
2536,235433.0
2537,249353.0
2538,191746.0
2539,190755.0
2540,175957.0
2541,186044.0
2542,163508.0
2543,137776.0
2544,118205.0
2545,142793.0
2546,140442.0
2547,138510.0
2548,157688.0
2549,154628.0
2550,287571.0
2551,144573.0
2552,123126.0
2553,90704.0
2554,120456.0
2555,129740.0
2556,110427.0
2557,114442.0
2558,145012.0
2559,129706.0
2560,140576.0
2561,148541.0
2562,128482.0
2563,145097.0
2564,185309.0
2565,157321.0
2566,136742.0
2567,126927.0
2568,184600.0
2569,192845.0
2570,126478.0
2571,156468.0
2572,183992.0
2573,235754.0
2574,347054.0
2575,128627.0
2576,127310.0
2577,160188.0
2578,96845.0
2579,77154.0
2580,137182.0
2581,122647.0
2582,123523.0
2583,266236.0
2584,179737.0
2585,174455.0
2586,228357.0
2587,185066.0
2588,160517.0
2589,141106.0
2590,201514.0
2591,213080.0
2592,229811.0
2593,262883.0
2594,182550.0
2595,217093.0
2596,322517.0
2597,180531.0
2598,256177.0
2599,381779.0
2600,144543.0
2601,139781.0
2602,87002.0
2603,90269.0
2604,88437.0
2605,86048.0
2606,150263.0
2607,188505.0
2608,187462.0
2609,152889.0
2610,103252.0
2611,133109.0
2612,151615.0
2613,129388.0
2614,128170.0
2615,156679.0
2616,144230.0
2617,166043.0
2618,181979.0
2619,236687.0
2620,182236.0
2621,192715.0
2622,196962.0
2623,243668.0
2624,272635.0
2625,308583.0
2626,166007.0
2627,190779.0
2628,412459.0
2629,455675.0
2630,399480.0
2631,439387.0
2632,401404.0
2633,314180.0
2634,416449.0
2635,159084.0
2636,213989.0
2637,193896.0
2638,244709.0
2639,179377.0
2640,158765.0
2641,108778.0
2642,175969.0
2643,118461.0
2644,132369.0
2645,106239.0
2646,96433.0
2647,105597.0
2648,135514.0
2649,143673.0
2650,154053.0
2651,148358.0
2652,420506.0
2653,268130.0
2654,261478.0
2655,383967.0
2656,351870.0
2657,336751.0
2658,302615.0
2659,301044.0
2660,338025.0
2661,377419.0
2662,362043.0
2663,281353.0
2664,291567.0
2665,330159.0
2666,307157.0
2667,173981.0
2668,188802.0
2669,175525.0
2670,269014.0
2671,185431.0
2672,184165.0
2673,193324.0
2674,193725.0
2675,179113.0
2676,191900.0
2677,195502.0
2678,258836.0
2679,293496.0
2680,287384.0
2681,348055.0
2682,323968.0
2683,432628.0
2684,303652.0
2685,338291.0
2686,276365.0
2687,314640.0
2688,234993.0
2689,222605.0
2690,433237.0
2691,193989.0
2692,125220.0
2693,215128.0
2694,129415.0
2695,193946.0
2696,186238.0
2697,200892.0
2698,199993.0
2699,167762.0
2700,162925.0
2701,167530.0
2702,133595.0
2703,137551.0
2704,147989.0
2705,128713.0
2706,121885.0
2707,129597.0
2708,133692.0
2709,104550.0
2710,125630.0
2711,272034.0
2712,340790.0
2713,183808.0
2714,154425.0
2715,172656.0
2716,167717.0
2717,194795.0
2718,232956.0
2719,159819.0
2720,178087.0
2721,144502.0
2722,150012.0
2723,148601.0
2724,129246.0
2725,137704.0
2726,146229.0
2727,179853.0
2728,162992.0
2729,148034.0
2730,141155.0
2731,126038.0
2732,132214.0
2733,152157.0
2734,147990.0
2735,133960.0
2736,148966.0
2737,122312.0
2738,137275.0
2739,162856.0
2740,139376.0
2741,148145.0
2742,157027.0
2743,151207.0
2744,158411.0
2745,134519.0
2746,134214.0
2747,159367.0
2748,135851.0
2749,136845.0
2750,137189.0
2751,127930.0
2752,252532.0
2753,151038.0
2754,193622.0
2755,135140.0
2756,93002.0
2757,87915.0
2758,85742.0
2759,161742.0
2760,133802.0
2761,148521.0
2762,145801.0
2763,192519.0
2764,208274.0
2765,266438.0
2766,121332.0
2767,95914.0
2768,126962.0
2769,130532.0
2770,152658.0
2771,113128.0
2772,109822.0
2773,160411.0
2774,128583.0
2775,112658.0
2776,137553.0
2777,150140.0
2778,131391.0
2779,126976.0
2780,105188.0
2781,105894.0
2782,102978.0
2783,95779.0
2784,124684.0
2785,127104.0
2786,74039.0
2787,122902.0
2788,92185.0
2789,191335.0
2790,105569.0
2791,129140.0
2792,74640.0
2793,168234.0
2794,89983.0
2795,117127.0
2796,107195.0
2797,203877.0
2798,108595.0
2799,126785.0
2800,86877.0
2801,114753.0
2802,138172.0
2803,168602.0
2804,149934.0
2805,112998.0
2806,98989.0
2807,154720.0
2808,154031.0
2809,138296.0
2810,131717.0
2811,155199.0
2812,144618.0
2813,152961.0
2814,147804.0
2815,113242.0
2816,248790.0
2817,152404.0
2818,135184.0
2819,177216.0
2820,146498.0
2821,110550.0
2822,182712.0
2823,241124.0
2824,185054.0
2825,163627.0
2826,140482.0
2827,135467.0
2828,233156.0
2829,181410.0
2830,218892.0
2831,196823.0
2832,208859.0
2833,324775.0
2834,225408.0
2835,220641.0
2836,201546.0
2837,176086.0
2838,151188.0
2839,193868.0
2840,194672.0
2841,211150.0
2842,231725.0
2843,152567.0
2844,161485.0
2845,117615.0
2846,222251.0
2847,202301.0
2848,231732.0
2849,224778.0
2850,268409.0
2851,231649.0
2852,219947.0
2853,249626.0
2854,137206.0
2855,197951.0
2856,219186.0
2857,195810.0
2858,195622.0
2859,129480.0
2860,126581.0
2861,132135.0
2862,215235.0
2863,114301.0
2864,257168.0
2865,142332.0
2866,142971.0
2867,87084.0
2868,122414.0
2869,117881.0
2870,155181.0
2871,99133.0
2872,67036.0
2873,120180.0
2874,128709.0
2875,116363.0
2876,160732.0
2877,135177.0
2878,172355.0
2879,139771.0
2880,101075.0
2881,150205.0
2882,161284.0
2883,172394.0
2884,214517.0
2885,179448.0
2886,189136.0
2887,101720.0
2888,123702.0
2889,63154.0
2890,80916.0
2891,142259.0
2892,66119.0
2893,114299.0
2894,64869.0
2895,295968.0
2896,273077.0
2897,197469.0
2898,159468.0
2899,235500.0
2900,160099.0
2901,190878.0
2902,171869.0
2903,359755.0
2904,337134.0
2905,117726.0
2906,202909.0
2907,126722.0
2908,130617.0
2909,152680.0
2910,82673.0
2911,86105.0
2912,154651.0
2913,88048.0
2914,86646.0
2915,87946.0
2916,85960.0
2917,164253.0
2918,111517.0
2919,228877.0
